Data do Acidente,Latitude,Longitude,Condições Climáticas,Hora
2018-04-28,"-23,608664","-46,590811",BOM,18
2018-04-28,"-23,595212","-46,430793",NUBLADO,20
2018-04-28,"-23,503626","-46,819103",NUBLADO,20
2018-04-27,"-23,488016","-46,504436",NUBLADO,7
2018-04-27,"-23,51373","-46,214382",NUBLADO,8
2018-04-27,"-23,738393","-46,847854",BOM,18
2018-04-26,"-23,738792","-46,791514",BOM,23
2018-04-25,"-23,441722","-46,707533",NUBLADO,23
2018-04-25,"-23,376644","-46,720239",NUBLADO,18
2018-04-24,"-23,660414","-46,725499",BOM,5
2018-04-24,"-23,459694","-46,444304",BOM,23
2018-04-23,"-23,52952","-46,77385",NUBLADO,19
2018-04-22,"-23,411699","-46,757139",BOM,1
2018-04-22,"-23,720073","-46,608224",BOM,7
2018-04-22,"-23,724681413125065","-46,405119825977266",BOM,6
2018-04-22,"-23,403397","-46,532097",NUBLADO,21
2018-04-22,"-23,544677","-46,910433",BOM,23
2018-04-21,"-23,508651","-46,68321",BOM,3
2018-04-21,"-23,507185","-46,486156",NUBLADO,18
2018-04-21,"-23,490734","-46,770538",BOM,10
2018-04-20,"-23,289652817691163","-46,8466866204862",BOM,6
2018-04-19,"-23,766777340116","-46,6762969520143",BOM,23
2018-04-19,"-23,490659","-46,426977",BOM,21
2018-04-17,"-23,844285776527993","-46,823411072745586",NUBLADO,18
2018-04-15,"-23,709584","-46,699692",NUBLADO,5
2018-04-15,"-23,322032","-46,630584",NUBLADO,18
2018-04-15,"-23,567856","-46,832253",NUBLADO,13
2018-04-14,"-23,678503","-46,776714",NUBLADO,5
2018-04-14,"-23,566527","-46,569345",NUBLADO,15
2018-04-14,"-23,578775390120782","-46,69416613263075",NUBLADO,19
2018-04-13,"-23,63645","-46,778075",NUBLADO,23
2018-04-13,"-23,543906","-46,408042",NUBLADO,21
2018-04-11,"-23,598776","-46,59749",NUBLADO,1
2018-04-10,"-23,425746351883976","-46,787776220729555",NUBLADO,17
2018-04-10,"-23,51023935714047","-46,72888797827142",NUBLADO,18
2018-04-09,"-23,614449","-46,50167",NUBLADO,17
2018-04-08,"-23,574312","-46,481592",NUBLADO,20
2018-04-08,"-23,560609","-46,521808",NUBLADO,18
2018-04-08,"-23,671126","-46,430628",NUBLADO,15
2018-04-07,"-23,402101","-46,721073",NUBLADO,8
2018-04-07,"-23,487599","-46,544012",NUBLADO,12
2018-04-06,"-23,718027","-46,703489",NUBLADO,2
2018-04-06,"-23,539291","-46,570446",NUBLADO,9
2018-04-05,"-23,605907","-46,469031",NUBLADO,18
2018-04-03,"-23,639736","-46,745634",NUBLADO,18
2018-04-01,"-23,668971","-46,634474",BOM,3
2018-04-01,"-23,514548","-46,664321",NUBLADO,17
2018-04-01,"-23,679219","-46,384018",NUBLADO,22
2018-04-01,"-23,388421","-46,435756",BOM,0
2018-03-31,"-23,274322759063615","-46,585275361039365",NUBLADO,13
2018-03-30,"-23,400982","-46,524045",NUBLADO,2
2018-03-29,"-23,437867","-46,4959",NUBLADO,14
2018-03-28,"-23,629013","-46,716791",NUBLADO,10
2018-03-27,"-23,781795","-46,690976",NUBLADO,19
2018-03-27,"-23,505205","-46,152062",NUBLADO,23
2018-03-26,"-23,704344","-46,616806",BOM,1
2018-03-26,"-23,50816807819195","-46,34258100197872",BOM,6
2018-03-26,"-23,590828","-46,823061",NUBLADO,6
2018-03-25,"-23,481489","-46,675492",BOM,1
2018-03-24,"-23,412073","-46,733254",NUBLADO,4
2018-03-24,"-23,5853372166081","-46,7643269193493",NUBLADO,13
2018-03-24,"-23,524566","-46,707098",NUBLADO,17
2018-03-23,"-23,651148","-46,722929",NUBLADO,5
2018-03-23,"-23,45604102561621","-46,57111789503604",NUBLADO,14
2018-03-21,"-23,550377","-46,638021",NUBLADO,17
2018-03-20,"-23,574905","-46,624796",NUBLADO,19
2018-03-20,"-23,6494","-46,751595",NUBLADO,16
2018-03-20,"-23,596146025576857","-46,81139499495667",NUBLADO,18
2018-03-18,"-23,645404","-46,730038",NUBLADO,7
2018-03-17,"-23,490618","-46,662978",NUBLADO,1
2018-03-11,"-23,457747","-46,661645",BOM,22
2018-03-11,"-23,280271","-46,738516",NUBLADO,18
2018-03-11,"-23,51118","-46,149883",BOM,19
2018-03-11,"-23,632484","-46,85186",NUBLADO,4
2018-03-10,"-23,458737","-46,633759",NUBLADO,4
2018-03-09,"-23,490826","-46,453946",NUBLADO,8
2018-03-09,"-23,51059518707232","-46,91224513968837",NUBLADO,7
2018-03-08,"-23,604938","-46,490388",NUBLADO,0
2018-03-07,"-23,618369","-46,382773",NUBLADO,18
2018-03-07,"-23,697705","-46,396251",NUBLADO,11
2018-03-06,"-23,494627","-46,426448",NUBLADO,19
2018-03-06,"-23,52188970721992","-46,766828565572865",BOM,4
2018-03-05,"-23,5278576179428","-46,5111359827443",NUBLADO,18
2018-03-04,"-23,68217","-46,652336",BOM,2
2018-03-01,"-23,452131329203464","-46,786711969987174",NUBLADO,22
2018-03-01,"-23,722848546861062","-46,55377598721375",NUBLADO,14
2018-02-27,"-23,641394","-46,673161",NUBLADO,21
2018-02-25,"-23,433160189155902","-46,78656065663131",BOM,3
2018-02-25,"-23,344317704754577","-46,74309853651312",NUBLADO,5
2018-02-24,"-23,5726271076043","-46,6996777156631",BOM,7
2018-02-24,"-23,487292","-46,867937",NUBLADO,2
2018-02-24,"-23,531618","-46,193595",NUBLADO,13
2018-02-24,"-23,529706","-46,907766",NUBLADO,12
2018-02-23,"-23,547773","-46,358655",NUBLADO,23
2018-02-23,"-23,398345","-46,165104",NUBLADO,22
2018-02-20,"-23,525133","-46,434061",BOM,22
2018-02-20,"-23,729114","-46,698763",NUBLADO,15
2018-02-16,"-23,579809","-46,493513",NUBLADO,8
2018-02-16,"-23,72028","-46,549458",NUBLADO,5
2018-02-16,"-23,837208","-46,805204",NUBLADO,19
2018-02-15,"-23,605518","-46,660885",NUBLADO,23
2018-02-14,"-23,522624","-46,888748",NUBLADO,4
2018-02-13,"-23,585121","-46,68287",NUBLADO,2
2018-02-13,"-23,7093024826073","-46,6551095359504",NUBLADO,19
2018-02-13,"-23,765587","-46,717093",NUBLADO,1
2018-02-11,"-23,521112","-46,444",BOM,3
2018-02-11,"-23,94005634032585","-47,045525784837636",NUBLADO,19
2018-02-10,"-23,566609898735898","-46,70280750926353",BOM,23
2018-02-10,"-23,59501908150084","-46,6922925091223",BOM,5
2018-02-10,"-23,59618823387234","-46,865939140871795",NUBLADO,17
2018-02-09,"-23,534336","-46,545525",NUBLADO,18
2018-02-08,"-23,621385","-46,794729",BOM,20
2018-02-07,"-23,524055","-46,806417",NUBLADO,14
2018-02-06,"-23,687163","-47,020929",NUBLADO,0
2018-02-05,"-23,691436","-46,761439",NUBLADO,3
2018-02-05,"-23,695651","-46,517682",NUBLADO,7
2018-02-05,"-23,536162","-46,221056",NUBLADO,7
2018-02-05,"-23,49863658597603","-46,7286993285403",NUBLADO,16
2018-02-03,"-23,765524","-46,717073",NUBLADO,7
2018-02-03,"-23,598478","-46,46806",NUBLADO,22
2018-02-02,"-23,608464","-46,692133",NUBLADO,21
2018-02-02,"-23,545949","-46,563542",NUBLADO,7
2018-02-02,"-23,3994094579044","-46,3917856436873",NUBLADO,9
2018-01-30,"-23,613054","-46,610551",NUBLADO,21
2018-01-30,"-23,598269","-46,533909",NUBLADO,6
2018-01-29,"-23,671999","-46,577437",CHUVA,22
2018-01-28,"-23,655098","-46,788029",NUBLADO,5
2018-01-28,"-23,58418","-46,491511",NUBLADO,6
2018-01-28,"-23,62926","-46,589468",NUBLADO,20
2018-01-28,"-23,710631","-46,574388",NUBLADO,17
2018-01-28,"-23,58208401205611","-46,92090438018766",NUBLADO,21
2018-01-26,"-23,649193","-46,663155",NUBLADO,23
2018-01-25,"-23,628639","-46,474346",NUBLADO,8
2018-01-25,"-23,449762","-46,40768",BOM,1
2018-01-23,"-23,524495","-46,631252",NUBLADO,17
2018-01-22,"-23,5868650620134","-46,5983788143775",BOM,5
2018-01-22,"-23,464334","-46,43697",BOM,6
2018-01-21,"-23,667752","-46,784178",NUBLADO,6
2018-01-21,"-23,608642","-46,726078",NUBLADO,14
2018-01-21,"-23,530999","-46,442711",BOM,0
2018-01-21,"-23,543986","-46,516151",NUBLADO,18
2018-01-21,"-23,511101","-46,153648",NUBLADO,23
2018-01-20,"-23,5146380229279","-46,8689398818889",NUBLADO,21
2018-01-20,"-23,535833636227","-46,9985384147316",NUBLADO,18
2018-01-18,"-23,571277","-46,639823",NUBLADO,16
2018-01-18,"-23,695906","-46,676128",NUBLADO,20
2018-01-18,"-23,6615800326405","-46,5488929357345",NUBLADO,18
2018-01-18,"-23,5121808230871","-46,802830768979",NUBLADO,13
2018-01-15,"-23,684438","-46,799108",NUBLADO,15
2018-01-15,"-23,515242","-46,693862",BOM,1
2018-01-14,"-23,627977","-46,662147",NUBLADO,12
2018-01-14,"-23,779294631","-46,52767192",NUBLADO,14
2018-01-14,"-23,4474006792502","-46,454890254442",BOM,0
2018-01-12,"-23,617083","-46,443082",NUBLADO,16
2018-01-08,"-23,686038","-46,749473",NUBLADO,1
2018-01-08,"-23,621392","-46,701193",NUBLADO,19
2018-01-08,"-23,685042","-46,647545",NUBLADO,2
2018-01-06,"-23,503275","-46,615202",BOM,5
2018-01-06,"-23,5691657945104","-46,0670218337727",NUBLADO,10
2018-01-02,"-23,6581733897306","-46,4878554477158",NUBLADO,23
2018-01-02,"-23,402549","-46,405679",NUBLADO,18
2018-01-01,"-23,575924","-46,657804",NUBLADO,14
2018-01-01,"-23,7608127739699","-46,715481646246",NUBLADO,19
2017-12-31,"-23,767867","-46,710095",NUBLADO,19
2017-12-31,"-23,689994","-46,606081",NUBLADO,23
2017-12-31,"-23,540323","-46,844023",NUBLADO,14
2017-12-29,"-23,508818","-46,146511",BOM,21
2017-12-27,"-23,701027","-46,518802",NUBLADO,5
2017-12-25,"-23,439384","-46,709582",BOM,5
2017-12-25,"-23,576284","-46,518432",BOM,2
2017-12-25,"-23,533004","-46,882488",BOM,4
2017-12-25,"-23,617526","-46,941297",BOM,2
2017-12-25,"-23,527129","-46,816379",BOM,0
2017-12-24,"-23,646379","-46,779282",NUBLADO,12
2017-12-24,"-23,6593264722722","-46,5764727716388",NUBLADO,11
2017-12-24,"-23,477001","-46,355445",NUBLADO,18
2017-12-24,"-23,5981907602396","-46,8567536640415",NUBLADO,15
2017-12-24,"-23,534452","-46,782934",NUBLADO,20
2017-12-24,"-23,492119","-46,792723",NUBLADO,19
2017-12-23,"-23,67648","-46,659103",NUBLADO,22
2017-12-23,"-23,809483","-46,714644",NUBLADO,18
2017-12-23,"-23,506553","-46,403258",BOM,1
2017-12-23,"-23,427183","-46,565559",NUBLADO,19
2017-12-22,"-23,569791","-46,688455",NUBLADO,5
2017-12-22,"-23,670625","-46,614109",BOM,20
2017-12-22,"-23,413602","-46,449584",BOM,18
2017-12-22,"-23,5951698592713","-46,8397995983352",NUBLADO,3
2017-12-21,"-23,54068","-46,628191",NUBLADO,6
2017-12-21,"-23,4721667375119","-46,5193525961654",BOM,2
2017-12-20,"-23,7121784142471","-46,5615540965177",NUBLADO,4
2017-12-19,"-23,695004","-46,552735",NUBLADO,15
2017-12-18,"-23,5170942517438","-46,8407201074545",NUBLADO,18
2017-12-18,"-23,603566","-46,69590424",NUBLADO,0
2017-12-17,"-23,613809","-46,519267",NUBLADO,23
2017-12-17,"-23,687955","-46,470096",BOM,11
2017-12-17,"-23,7033222111518","-46,5614963498387",BOM,4
2017-12-17,"-23,629036","-46,785155",BOM,3
2017-12-16,"-23,430153","-46,502422",BOM,18
2017-12-16,"-23,45993","-46,463515",BOM,18
2017-12-15,"-23,582857","-46,702533",BOM,0
2017-12-15,"-23,525893","-46,439655",NUBLADO,15
2017-12-15,"-23,5173599172762","-46,9323099505811",BOM,23
2017-12-14,"-23,526318","-46,625617",NUBLADO,12
2017-12-13,"-23,703421","-46,701077",NUBLADO,13
2017-12-11,"-23,689168","-46,50675",NUBLADO,13
2017-12-10,"-23,5898966607367","-46,6910276415876",NUBLADO,6
2017-12-10,"-23,739911","-46,702974",NUBLADO,17
2017-12-10,"-23,4622548499107","-46,4913876537872",NUBLADO,23
2017-12-10,"-23,419454","-46,354981",NUBLADO,5
2017-12-10,"-23,4118899222043","-46,3553381940357",NUBLADO,18
2017-12-10,"-23,688794","-46,311581",NUBLADO,16
2017-12-10,"-23,532775","-46,209109",NUBLADO,23
2017-12-09,"-23,676492","-46,734338",NUBLADO,5
2017-12-09,"-23,4913","-46,666532",NUBLADO,22
2017-12-08,"-23,648711","-46,688398",NUBLADO,0
2017-12-07,"-23,5198605733528","-46,6283311904078",CHUVA,22
2017-12-07,"-23,485646","-46,475673",NUBLADO,12
2017-12-06,"-23,549356","-46,738271",NUBLADO,22
2017-12-06,"-23,602769","-46,470583",NUBLADO,21
2017-12-05,"-23,466893","-46,689624",NUBLADO,19
2017-12-04,"-23,616169","-46,506617",NUBLADO,3
2017-12-04,"-23,52183","-46,593832",NUBLADO,5
2017-12-03,"-23,439136","-46,717145",NUBLADO,7
2017-12-03,"-23,558176","-46,490981",NUBLADO,6
2017-12-03,"-23,500147","-46,648407",NUBLADO,2
2017-12-03,"-23,509863917","-46,815188689",NUBLADO,5
2017-12-02,"-23,70247","-46,772249",NUBLADO,18
2017-12-02,"-23,437017","-46,57157",NUBLADO,18
2017-12-02,"-23,621467","-46,794794",NUBLADO,15
2017-11-30,"-23,543373","-46,462608",NUBLADO,0
2017-11-30,"-23,4778472003093","-46,4398321284321",NUBLADO,11
2017-11-30,"-23,48563","-46,372716",NUBLADO,15
2017-11-30,"-23,556322","-46,78045",NUBLADO,18
2017-11-28,"-23,538737","-46,232682",NUBLADO,11
2017-11-28,"-23,405811","-46,881824",NUBLADO,7
2017-11-27,"-23,739936","-46,671342",NUBLADO,4
2017-11-26,"-23,495449","-46,658313",NUBLADO,20
2017-11-25,"-23,608175","-46,563596",BOM,5
2017-11-25,"-23,528077","-46,884148",BOM,21
2017-11-25,"-23,5000278921443","-46,9828241937198",NUBLADO,22
2017-11-25,"-23,522524","-46,148325",NUBLADO,17
2017-11-23,"-23,488996","-46,749658",NUBLADO,15
2017-11-23,"-23,650923","-46,760156",NUBLADO,5
2017-11-23,"-23,489248","-46,413061",NUBLADO,19
2017-11-22,"-23,4576861402026","-46,5712588470092",NUBLADO,7
2017-11-22,"-23,748857","-46,709245",NUBLADO,23
2017-11-18,"-23,586688","-46,514179",NUBLADO,17
2017-11-18,"-23,409124","-46,509288",NUBLADO,16
2017-11-18,"-23,498639","-46,890104",NUBLADO,21
2017-11-17,"-23,668933","-46,773098",BOM,0
2017-11-16,"-23,526839","-46,708336",BOM,7
2017-11-16,"-23,4445488344638","-46,3127548927827",BOM,11
2017-11-15,"-23,517918","-46,678752",BOM,5
2017-11-15,"-23,619784","-47,030547",BOM,18
2017-11-12,"-23,456768","-46,555466",BOM,19
2017-11-12,"-23,4731923864294","-46,4952635981617",BOM,2
2017-11-11,"-23,618163","-46,70062",BOM,23
2017-11-11,"-23,531299","-46,66696",NUBLADO,10
2017-11-11,"-23,526756","-46,20405",NUBLADO,6
2017-11-10,"-23,551172","-46,522635",CHUVA,22
2017-11-08,"-23,510514","-46,709962",NUBLADO,10
2017-11-08,"-23,619119","-46,592477",NUBLADO,5
2017-11-07,"-23,544757","-46,647928",NUBLADO,0
2017-11-07,"-23,668715","-46,287534",NUBLADO,23
2017-11-05,"-23,531014","-46,880301",NUBLADO,9
2017-11-04,"-23,476342","-46,595346",CHUVA,22
2017-11-03,"-23,533207","-46,312035",NUBLADO,3
2017-11-02,"-23,550559","-46,82891",NUBLADO,18
2017-11-01,"-23,753069","-46,688594",BOM,18
2017-10-31,"-23,583494","-46,575033",NUBLADO,19
2017-10-30,"-23,652494","-46,437656",NUBLADO,23
2017-10-29,"-23,534667","-46,429083",BOM,1
2017-10-29,"-23,552332","-46,413414",BOM,4
2017-10-29,"-23,603868","-46,509518",BOM,2
2017-10-29,"-23,526074","-46,686154",NUBLADO,15
2017-10-29,"-23,5237488648885","-45,8822042307135",NUBLADO,10
2017-10-27,"-23,546023","-46,2063",BOM,5
2017-10-25,"-23,406437","-46,768298",NUBLADO,5
2017-10-24,"-23,596033","-46,597515",NUBLADO,3
2017-10-24,"-23,643273","-46,456305",NUBLADO,21
2017-10-22,"-23,5340478295586","-46,7466558211973",BOM,3
2017-10-21,"-23,665092","-46,455981",BOM,14
2017-10-21,"-23,520283","-46,184618",NUBLADO,4
2017-10-20,"-23,712421","-46,69871",NUBLADO,12
2017-10-19,"-23,666837","-46,675396",BOM,20
2017-10-17,"-23,512118","-46,808734",BOM,17
2017-10-15,"-23,567367","-46,604565",NUBLADO,6
2017-10-15,"-23,668077","-46,76333",NUBLADO,18
2017-10-14,"-23,688788","-46,658205",NUBLADO,5
2017-10-14,"-23,509863917","-46,815188689",NUBLADO,20
2017-10-11,"-23,52672","-46,830768",NUBLADO,23
2017-10-09,"-23,697762","-46,608147",BOM,12
2017-10-08,"-23,606505","-46,746039",BOM,23
2017-10-08,"-23,460553","-46,470436",NUBLADO,6
2017-10-07,"-23,699539","-46,780355",NUBLADO,5
2017-10-07,"-23,571602","-46,49063",NUBLADO,1
2017-10-06,"-23,697542","-46,484332",NUBLADO,17
2017-10-05,"-23,594164","-46,583881",BOM,1
2017-10-04,"-23,495573","-46,294467",BOM,9
2017-10-03,"-23,558472","-46,514705",NUBLADO,19
2017-10-02,"-23,8957248112775","-46,5629052986298",BOM,23
2017-10-02,"-23,3299488001468","-46,6351931629417",BOM,2
2017-10-01,"-23,678748","-46,512609",BOM,19
2017-10-01,"-23,684613586","-46,566631702",BOM,22
2017-10-01,"-23,686207464202482","-46,38958956251479",NUBLADO,13
2017-09-30,"-23,738576","-46,691897",NUBLADO,2
2017-09-30,"-23,5095012505267","-46,8181609414955",NUBLADO,6
2017-09-28,"-23,530146","-46,447792",NUBLADO,17
2017-09-28,"-23,481852102572","-46,4587471013987",NUBLADO,18
2017-09-26,"-23,460541","-46,374147",NUBLADO,20
2017-09-25,"-23,552806","-46,413663",NUBLADO,13
2017-09-24,"-23,302973","-46,23051",NUBLADO,18
2017-09-23,"-23,681835","-46,767058",NUBLADO,21
2017-09-23,"-23,446071","-46,735871",BOM,6
2017-09-21,"-23,612477","-46,672134",BOM,7
2017-09-21,"-23,455813","-46,58503",BOM,18
2017-09-21,"-23,442612137955326","-46,469410741262266",BOM,23
2017-09-19,"-23,52753","-46,617122",BOM,20
2017-09-19,"-23,64597","-46,753853",BOM,21
2017-09-18,"-23,512372","-46,88911",BOM,15
2017-09-17,"-23,709249","-46,428536",NUBLADO,20
2017-09-17,"-23,5129","-46,196926",BOM,8
2017-09-16,"-23,642147560280893","-46,7244745642866",BOM,10
2017-09-14,"-23,519308","-46,440656",BOM,17
2017-09-12,"-23,71899","-46,698922",BOM,5
2017-09-11,"-23,660103","-46,474714",BOM,14
2017-09-11,"-23,7324074745814","-46,6044713395255",BOM,7
2017-09-10,"-23,525448","-46,859521",BOM,18
2017-09-09,"-23,460902","-46,640375",BOM,1
2017-09-08,"-23,774024","-46,705272",BOM,15
2017-09-08,"-23,695053","-46,614217",BOM,1
2017-09-07,"-23,672522","-46,581524",BOM,17
2017-09-07,"-23,5850222912904","-46,7422669699421",BOM,18
2017-09-07,"-23,640876","-46,803819",BOM,21
2017-09-06,"-23,51419019334991","-46,67918076182716",BOM,12
2017-09-03,"-23,677472","-46,556525",BOM,13
2017-09-03,"-23,6027677690342","-46,9410401541735",BOM,3
2017-09-02,"-23,295621","-46,732463",NUBLADO,3
2017-09-02,"-23,5691657945104","-46,0670218337727",BOM,15
2017-09-02,"-23,499732","-46,864509",BOM,23
2017-09-01,"-23,65071","-46,64742",NUBLADO,22
2017-09-01,"-23,581326","-46,566048",NUBLADO,19
2017-09-01,"-23,589801","-46,408244",NUBLADO,23
2017-08-31,"-23,328415","-46,725318",NUBLADO,0
2017-08-29,"-23,779618","-46,714716",BOM,13
2017-08-29,"-23,517597","-46,730281",NUBLADO,1
2017-08-29,"-23,40891","-46,305559",BOM,17
2017-08-28,"-23,533014","-46,669196",BOM,15
2017-08-28,"-23,716469","-46,534352",BOM,4
2017-08-28,"-23,42991","-46,243931",BOM,12
2017-08-27,"-23,5428266916192","-46,9637043019047",BOM,0
2017-08-27,"-23,288228385","-46,865943074",BOM,8
2017-08-26,"-23,521539","-46,625213",BOM,14
2017-08-26,"-23,543326","-46,370912",BOM,6
2017-08-24,"-23,507654","-46,848245",NUBLADO,0
2017-08-23,"-23,551307","-46,495995",NUBLADO,5
2017-08-22,"-23,513812","-46,671879",NUBLADO,5
2017-08-22,"-23,555492","-46,223747",NUBLADO,1
2017-08-22,"-23,543963","-46,246453",NUBLADO,13
2017-08-21,"-23,70471","-46,433549",NUBLADO,18
2017-08-19,"-23,523205","-46,42798",NUBLADO,1
2017-08-19,"-23,662374","-46,470033",NUBLADO,7
2017-08-19,"-23,525128","-46,789689",NUBLADO,14
2017-08-17,"-23,7946790127197","-46,513305137796",NUBLADO,19
2017-08-17,"-23,530553","-46,774835",NUBLADO,8
2017-08-16,"-23,600547","-46,747725",NUBLADO,13
2017-08-16,"-23,533277","-46,772877",NUBLADO,5
2017-08-14,"-23,550202","-46,425724",BOM,0
2017-08-14,"-23,544131","-46,25666",NUBLADO,18
2017-08-12,"-23,556518","-46,636361",NUBLADO,1
2017-08-12,"-23,454506","-46,533488",NUBLADO,4
2017-08-10,"-23,523158","-46,612808",NUBLADO,6
2017-08-10,"-23,579402778","-46,808930556",NUBLADO,17
2017-08-09,"-23,509863917","-46,815188689",BOM,16
2017-08-08,"-23,442765","-46,316302",BOM,20
2017-08-08,"-23,6344002484405","-47,0552445297811",BOM,12
2017-08-07,"-23,749348","-46,569359",BOM,14
2017-08-07,"-23,7285883936679","-46,8458670043072",BOM,0
2017-08-06,"-23,49055","-46,790881",NUBLADO,13
2017-08-05,"-23,530171","-46,594452",NUBLADO,23
2017-08-05,"-23,405103365","-46,828848124",NUBLADO,5
2017-08-03,"-23,473522676999","-46,29711252",NUBLADO,23
2017-08-02,"-23,522884","-46,63028",BOM,0
2017-08-02,"-23,4102940673458","-46,5811875685819",BOM,1
2017-08-01,"-23,480734","-46,737937",BOM,10
2017-07-31,"-23,482287","-46,613082",BOM,18
2017-07-30,"-23,638594","-46,595542",NUBLADO,23
2017-07-30,"-23,4371304018","-46,786006466",BOM,23
2017-07-29,"-23,53707","-46,593738",BOM,23
2017-07-29,"-23,5265","-46,495744",BOM,23
2017-07-28,"-23,4695225229","-46,7789877025",BOM,2
2017-07-26,"-23,513564","-46,443776",BOM,5
2017-07-26,"-23,4622548499107","-46,4913876537872",BOM,19
2017-07-25,"-23,68271","-46,663733",BOM,22
2017-07-25,"-23,40809","-46,408119",BOM,23
2017-07-24,"-23,4351482596","-46,4259643473",BOM,7
2017-07-23,"-23,703466","-46,772309",NUBLADO,0
2017-07-23,"-23,703364","-46,607342",NUBLADO,1
2017-07-23,"-23,709332676428","-46,0618152313888",BOM,12
2017-07-20,"-23,642933","-46,673784",NUBLADO,9
2017-07-20,"-23,534321","-46,429379",NUBLADO,3
2017-07-20,"-23,649529","-46,670024",NUBLADO,4
2017-07-20,"-23,521193","-46,870715",BOM,16
2017-07-19,"-23,605396","-46,548891",NUBLADO,14
2017-07-17,"-23,607668","-46,592294",NUBLADO,23
2017-07-17,"-23,735174","-46,682391",BOM,7
2017-07-16,"-23,435607","-46,789635",BOM,0
2017-07-16,"-23,470892","-46,675939",BOM,1
2017-07-16,"-23,728755","-46,569634",BOM,3
2017-07-16,"-23,667078","-46,800966",BOM,5
2017-07-15,"-23,456335","-46,520107",BOM,6
2017-07-15,"-23,485647","-46,862542",BOM,17
2017-07-15,"-23,561716","-46,949544",BOM,6
2017-07-14,"-23,501181","-46,686684",BOM,15
2017-07-13,"-23,417045","-46,032744",NUBLADO,0
2017-07-10,"-23,5150936327374","-46,9641174564803",BOM,7
2017-07-09,"-23,518453","-46,626359",NUBLADO,8
2017-07-09,"-23,586225","-46,724452",BOM,4
2017-07-09,"-23,662816","-46,661536",BOM,4
2017-07-09,"-23,318865","-46,733221",BOM,12
2017-07-09,"-23,4193546619504","-46,3822770605359",BOM,0
2017-07-08,"-23,537811","-46,439153",NUBLADO,4
2017-07-08,"-23,666992","-46,428948",NUBLADO,9
2017-07-08,"-23,525428","-46,89395",NUBLADO,4
2017-07-08,"-23,5218499210109","-46,7668942846039",NUBLADO,21
2017-07-07,"-23,482576","-46,471783",BOM,1
2017-07-05,"-23,585973","-46,80858",BOM,18
2017-07-04,"-23,602841","-46,600906",NUBLADO,13
2017-07-04,"-23,640304","-46,814227",NUBLADO,4
2017-07-03,"-23,359661371736426","-46,098326433679986",NUBLADO,10
2017-07-02,"-23,502812","-46,659841",NUBLADO,18
2017-07-02,"-23,612357","-46,487948",NUBLADO,18
2017-07-01,"-23,556624","-46,411118",NUBLADO,7
2017-07-01,"-23,558991","-46,74754",NUBLADO,7
2017-07-01,"-23,699216","-46,548962",BOM,2
2017-07-01,"-23,690699","-46,590155",NUBLADO,6
2017-07-01,"-23,321089","-46,225002",NUBLADO,23
2017-07-01,"-23,515776","-46,788185",NUBLADO,18
2017-06-30,"-23,521081","-46,641674",BOM,7
2017-06-30,"-23,718664","-46,850475",BOM,5
2017-06-29,"-23,595173","-46,744894",NUBLADO,16
2017-06-29,"-23,531449","-46,552435",BOM,12
2017-06-28,"-23,640992","-46,522626",NUBLADO,18
2017-06-26,"-23,569368","-46,600999",NUBLADO,8
2017-06-25,"-23,497897","-46,442258",NUBLADO,5
2017-06-25,"-23,709825","-46,530577",NUBLADO,19
2017-06-25,"-23,472595","-46,423229",NUBLADO,4
2017-06-25,"-23,470175","-46,352233",NUBLADO,8
2017-06-25,"-23,494265","-46,180658",BOM,15
2017-06-24,"-23,476525","-46,641001",NUBLADO,22
2017-06-24,"-23,668414","-46,784679",NUBLADO,5
2017-06-24,"-23,400223","-46,522826",NUBLADO,22
2017-06-23,"-23,523997","-46,387542",NUBLADO,20
2017-06-22,"-23,3136320656166","-46,7569955772035",NUBLADO,15
2017-06-20,"-23,667925","-46,732121",NUBLADO,21
2017-06-20,"-23,541217","-46,278501",NUBLADO,20
2017-06-18,"-23,719749","-46,765115",BOM,3
2017-06-18,"-23,645612","-46,773314",BOM,22
2017-06-18,"-23,556784","-46,739854",BOM,23
2017-06-18,"-23,544146","-46,25665",BOM,18
2017-06-17,"-23,4274733358571","-46,5534225077142",BOM,0
2017-06-12,"-23,69582671629","-46,5197773495215",NUBLADO,10
2017-06-12,"-23,563303","-46,847244",BOM,1
2017-06-11,"-23,619816032","-46,714146634",BOM,1
2017-06-11,"-23,562855","-46,749635",BOM,8
2017-06-11,"-23,507892","-46,431251",BOM,18
2017-06-11,"-23,713045","-46,504522",BOM,1
2017-06-11,"-23,750579","-46,777128",BOM,4
2017-06-10,"-23,6866850895909","-46,4604477543987",BOM,20
2017-06-10,"-23,438451","-46,422913",NUBLADO,1
2017-06-09,"-23,652432846","-46,681115801",NUBLADO,7
2017-06-08,"-23,491203","-46,469715",BOM,20
2017-06-08,"-23,486496","-46,31475",BOM,19
2017-06-07,"-23,67876","-46,77146",NUBLADO,6
2017-06-07,"-23,591634","-46,775018",BOM,23
2017-06-06,"-23,611385","-46,70052",BOM,17
2017-06-05,"-23,441271","-46,588243",BOM,2
2017-06-05,"-23,590837","-46,531356",BOM,5
2017-06-04,"-23,481593","-46,563902",NUBLADO,0
2017-06-04,"-23,727462701","-46,416529064",BOM,19
2017-06-03,"-23,519805","-46,444089",NUBLADO,7
