,Indice_ori,Logradouro,Numero/KM,Município,Endereço,Location
2910,62051,AVENIDA CORREDOR OESTE,0,ITAPEVI,"AVENIDA CORREDOR OESTE, 0, ITAPEVI","[-23.5431001802915, -46.9341426802915]"
2911,62068,RUA ABILIO CESAR,0,SAO PAULO,"RUA ABILIO CESAR, 0, SAO PAULO","[-23.6813609802915, -46.7780629802915]"
2912,62091,RUA LION,0,SAO PAULO,"RUA LION, 0, SAO PAULO","[-23.5274496802915, -46.6961104802915]"
2913,62141,ACESSO VIADUTO ARICANDUVA,10,SAO PAULO,"ACESSO VIADUTO ARICANDUVA, 10, SAO PAULO","[-23.5993108802915, -46.4697313802915]"
2914,62153,RUA JURUBATUBA,0,SAO BERNARDO DO CAMPO,"RUA JURUBATUBA, 0, SAO BERNARDO DO CAMPO","[-23.7039689802915, -46.5548379802915]"
2915,62155,AVENIDA ITAQUERA,0,SAO PAULO,"AVENIDA ITAQUERA, 0, SAO PAULO","[-23.5522725802915, -46.46503928029149]"
2916,62167,RUA CINCO IRMAOS,0,SAO PAULO,"RUA CINCO IRMAOS, 0, SAO PAULO","[-23.6286401302915, -46.7522963802915]"
2917,62170,AVENIDA EDUCADOR PAULO FREIRE,0,GUARULHOS,"AVENIDA EDUCADOR PAULO FREIRE, 0, GUARULHOS","[-23.5081859802915, -46.5598829802915]"
2918,62200,VIADUTO PEDRO DEL ANTONIA,0,SANTO ANDRE,"VIADUTO PEDRO DEL ANTONIA, 0, SANTO ANDRE","[-23.6716335802915, -46.5121250802915]"
2919,62204,ESTRADA DA GABIROBA,0,CARAPICUIBA,"ESTRADA DA GABIROBA, 0, CARAPICUIBA","[-23.5459751802915, -46.83243548029149]"
2920,62218,RUA MACIEIRA,0,EMBU DAS ARTES,"RUA MACIEIRA, 0, EMBU DAS ARTES","[-23.6907975, -46.9181169]"
2921,62251,VICINAL ENGENHEIRO RENE BENEDITO SILVA,1,ITAPEVI,"VICINAL ENGENHEIRO RENE BENEDITO SILVA, 1, ITAPEVI","[-23.5509001802915, -46.9424737802915]"
2922,62289,Rodovia João Afonso de Souza Castellano,0,ITAQUAQUECETUBA,"Rodovia João Afonso de Souza Castellano, 0, ITAQUAQUECETUBA","[-23.5035828802915, -46.3502028802915]"
2923,62296,RUA PADRE VIEIRA,0,SAO PAULO,"RUA PADRE VIEIRA, 0, SAO PAULO","[-23.5283132802915, -46.61963798029149]"
2924,62302,AVENIDA ALMIRANTE DELAMARE,0,SAO PAULO,"AVENIDA ALMIRANTE DELAMARE, 0, SAO PAULO","[-23.6113486802915, -46.59111488029149]"
2925,62308,AVENIDA PROFESSOR MARIO MAZAGAO,0,SAO PAULO,"AVENIDA PROFESSOR MARIO MAZAGAO, 0, SAO PAULO","[-23.7007885802915, -46.7687816802915]"
2926,62328,Rodoanel Mário Covas,0,ITAQUAQUECETUBA,"Rodoanel Mário Covas, 0, ITAQUAQUECETUBA","[-23.4774056802915, -46.35269768029149]"
2927,62363,AVENIDA LUIZ GUSHIKEN,1651,SAO PAULO,"AVENIDA LUIZ GUSHIKEN, 1651, SAO PAULO","[-23.6694175802915, -46.73888828029149]"
2928,62474,RUA DA PATRIA,0,MAUA,"RUA DA PATRIA, 0, MAUA","[-23.6603582802915, -46.4592759802915]"
